StationName ,County,BeginGageServiceDate,EndGageServiceDate,TotalPrecipitation_inches,WaterYear,Notes_FlaggedResults,x_coord,y_coord
Swain Mountain,Lassen,,,42.33,1980,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,29.59,1981,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,78.84,1982,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,68.05,1983,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,45.06,1984,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,53.82,1985,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,48.43,1986,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,25.56,1987,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,28.31,1988,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,36.77,1989,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,30.25,1990,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,24.3,1991,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,26,1992,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,6/21/1993,35.69,1993,No Begin Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,6/21/1993,6/22/1994,34.38,1994,,-121.1003487,40.44495836
Swain Mountain,Lassen,6/22/1994,9/15/1995,65.05,1995,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/15/1995,7/8/1996,42.78,1996,,-121.1003487,40.44495836
Swain Mountain,Lassen,7/8/1996,,47.95,1997,No End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,7/27/1998,53.5,1998,No Begin Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,7/27/1998,9/14/1999,31.6,1999,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/14/1999,7/27/2000,31.2,2000,,-121.1003487,40.44495836
Swain Mountain,Lassen,7/27/2000,6/8/2001,16.7,2001,,-121.1003487,40.44495836
Swain Mountain,Lassen,6/8/2001,6/14/2002,28.9,2002,,-121.1003487,40.44495836
Swain Mountain,Lassen,6/14/2002,6/27/2003,33.4,2003,,-121.1003487,40.44495836
Swain Mountain,Lassen,6/27/2003,6/24/2004,31.05,2004,,-121.1003487,40.44495836
Swain Mountain,Lassen,6/24/2004,9/14/2005,31.8,2005,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/14/2005,9/25/2006,55.85,2006,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/25/2006,10/19/2007,30.52,2007,Data collection occurred within the next water year,-121.1003487,40.44495836
Swain Mountain,Lassen,10/19/2007,10/10/2008,20.99,2008,Data collection occurred within the next water year,-121.1003487,40.44495836
Swain Mountain,Lassen,10/10/2008,10/10/2009,15.22,2009,Data collection occurred within the next water year,-121.1003487,40.44495836
Swain Mountain,Lassen,10/10/2009,9/13/2010,28.11,2010,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/13/2010,8/22/2011,50.4,2011,,-121.1003487,40.44495836
Swain Mountain,Lassen,8/22/2011,9/17/2012,18.24,2012,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/17/2012,9/23/2013,37.45,2013,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/23/2013,9/16/2014,23.23,2014,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/16/2014,9/23/2015,34.38,2015,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/23/2015,9/21/2016,45.76,2016,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/21/2016,9/21/2017,68.96,2017,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/21/2017,9/6/2018,34.72,2018,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/6/2018,9/25/2019,47.68,2019,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/25/2019,9/10/2020,27.36,2020,,-121.1003487,40.44495836
Swain Mountain,Lassen,9/10/2020,,,2021,No data. Station damaged (burned),-121.1003487,40.44495836
Swain Mountain,Lassen,9/11/2020,,,2022,No data. Station damaged (burned),-121.1003487,40.44495836
Swain Mountain,Lassen,9/12/2020,,,2023,No data. Station damaged (burned),-121.1003487,40.44495836
Sweagert Flat,Modoc,10/14/1958,9/5/1959,15.61,1959,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/5/1959,7/28/1960,19.07,1960,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/28/1960,7/1/1961,19.3,1961,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/1/1961,6/21/1962,21.34,1962,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/21/1962,7/4/1963,31.12,1963,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/4/1963,7/9/1964,22.97,1964,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/9/1964,7/1/1965,31.91,1965,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/1/1965,6/27/1966,18.23,1966,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/27/1966,7/10/1967,25.88,1967,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/10/1967,7/15/1968,19.48,1968,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/15/1968,8/11/1969,30.26,1969,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/11/1969,6/25/1970,32.87,1970,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/25/1970,8/9/1971,41.86,1971,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/9/1971,7/16/1972,33.13,1972,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/16/1972,6/25/1973,26.16,1973,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/25/1973,6/18/1974,33.47,1974,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/18/1974,8/25/1975,33.33,1975,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/25/1975,8/24/1976,24.57,1976,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/24/1976,6/21/1977,18.81,1977,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/21/1977,7/10/1978,35.4,1978,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/10/1978,6/19/1979,24.02,1979,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/19/1979,6/17/1980,38,1980,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/17/1980,6/9/1981,23,1981,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/9/1981,8/10/1982,41.35,1982,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/10/1982,8/16/1983,40.73,1983,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/16/1983,O7/24/84,36.45,1984,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/24/1984,6/18/1985,26.75,1985,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/18/1985,6/17/1986,41.13,1986,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/17/1986,6/2/1987,21.91,1987,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/2/1987,6/15/1988,28.05,1988,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/15/1988,6/13/1989,31.65,1989,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/13/1989,6/12/1990,26.9,1990,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/12/1990,6/11/1991,25.65,1991,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/11/1991,6/12/1992,18.73,1992,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/12/1992,6/16/1993,45.24,1993,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/16/1993,6/8/1994,23.42,1994,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/8/1994,9/14/1995,45.91,1995,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/14/1995,7/18/1996,34.69,1996,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/18/1996,7/11/1997,33.02,1997,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/11/1997,7/31/1998,49.37,1998,,-120.7943374,41.23736078
Sweagert Flat,Modoc,7/31/1998,9/21/1999,33.8,1999,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/21/1999,6/5/2000,22.4,2000,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/5/2000,6/19/2001,20.05,2001,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/19/2001,6/17/2002,25.4,2002,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/17/2002,6/10/2003,26.11,2003,,-120.7943374,41.23736078
Sweagert Flat,Modoc,6/10/2003,9/21/2004,28.7,2004,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/21/2004,9/21/2005,35.55,2005,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/21/2005,9/27/2006,37.05,2006,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/27/2006,10/10/2007,24.52,2007,Data collection occurred within the next water year,-120.7943374,41.23736078
Sweagert Flat,Modoc,10/10/2007,10/22/2008,27.11,2008,Data collection occurred within the next water year,-120.7943374,41.23736078
Sweagert Flat,Modoc,10/22/2008,10/27/2009,8.85,2009,Station damaged; Data collection occurred within the next water year,-120.7943374,41.23736078
Sweagert Flat,Modoc,10/27/2009,9/13/2010,27.92,2010,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/13/2010,8/1/2011,41.05,2011,,-120.7943374,41.23736078
Sweagert Flat,Modoc,8/1/2011,9/17/2011,25.08,2012,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/17/2011,9/16/2013,25.38,2013,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/16/2013,9/8/2014,24.11,2014,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/8/2014,9/8/2015,27.45,2015,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/8/2015,9/21/2016,36.37,2016,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/21/2016,9/10/2017,41.2,2017,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/21/2017,9/10/2018,29.04,2018,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/10/2018,9/16/2019,39.11,2019,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/16/2019,9/2/2020,24.64,2020,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/2/2020,9/1/2021,18.05,2021,,-120.7943374,41.23736078
Sweagert Flat,Modoc,9/1/2021,10/20/2022,27.78,2022,,-120.7943374,41.23736078
Sweagert Flat,Modoc,10/20/2022,8/28/2023,36.53,2023,,-120.7943374,41.23736078
Three Mile Valley,Plumas,,,28.61,1960,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,20.87,1961,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,26.26,1962,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,49.14,1963,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,20.57,1964,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,47.44,1965,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,25.59,1966,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,45.16,1967,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,31.7,1968,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,53.64,1969,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,42.96,1970,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,48.37,1971,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,36.16,1972,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,33.85,1973,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,50.84,1974,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,41.94,1975,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,21.28,1976,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,15.86,1977,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,41.73,1978,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,28.42,1979,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,43.3,1980,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,25.32,1981,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,64.43,1982,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,59.67,1983,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,46.45,1984,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,27.19,1985,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,50.11,1986,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,18.74,1987,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,17.39,1988,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,41.36,1989,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,25.91,1990,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,26.25,1991,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,16.2,1992,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,48.51,1993,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,19.3,1994,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,63.01,1995,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,,,41.58,1996,No Begin or End Gage Service Date,-120.5714546,39.90169747
Three Mile Valley,Plumas,6/18/1996,7/8/1997,50.15,1997,,-120.5714546,39.90169747
Three Mile Valley,Plumas,7/8/1997,7/29/1998,42.87,1998,,-120.5714546,39.90169747
Three Mile Valley,Plumas,7/29/1998,9/16/1999,42.2,1999,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/16/1999,7/25/2000,30.1,2000,,-120.5714546,39.90169747
Three Mile Valley,Plumas,7/25/2000,6/6/2001,17.3,2001,,-120.5714546,39.90169747
Three Mile Valley,Plumas,6/6/2001,6/13/2002,25,2002,,-120.5714546,39.90169747
Three Mile Valley,Plumas,6/13/2002,6/24/2003,33.2,2003,,-120.5714546,39.90169747
Three Mile Valley,Plumas,6/24/2003,6/23/2004,29.2,2004,,-120.5714546,39.90169747
Three Mile Valley,Plumas,6/23/2004,9/13/2005,33.7,2005,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/13/2005,9/6/2006,49.85,2006,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/6/2006,10/25/2007,24.41,2007,Data collection occurred within the next water year,-120.5714546,39.90169747
Three Mile Valley,Plumas,10/25/2007,10/7/2008,23.96,2008,Data collection occurred within the next water year,-120.5714546,39.90169747
Three Mile Valley,Plumas,10/7/2008,10/22/2009,34.85,2009,Data collection occurred within the next water year,-120.5714546,39.90169747
Three Mile Valley,Plumas,10/22/2009,9/30/2010,28.03,2010,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/30/2010,9/28/2011,49.49,2011,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/28/2011,9/30/2012,26.12,2012,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/30/2012,9/30/2013,35.07,2013,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/30/2013,9/15/2014,19.93,2014,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/15/2014,9/15/2015,26.8,2015,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/15/2015,9/14/2016,39.38,2016,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/14/2016,9/13/2017,63.84,2017,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/13/2017,9/24/2018,34.73,2018,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/24/2018,9/28/2019,44.16,2019,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/28/2019,9/8/2020,31.34,2020,,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/8/2020,9/8/2020,,2021,No data,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/8/2020,9/1/2022,,2022,No data,-120.5714546,39.90169747
Three Mile Valley,Plumas,9/1/2022,8/31/2023,47.49,2023,,-120.5714546,39.90169747
